period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,AL,Alabama,106,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,AR,Arkansas,64.9,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,AZ,Arizona,92.5,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,CA,California,354.6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,CO,Colorado,91.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,CT,Connecticut,36.2,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,DC,District of Columbia,2.8,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,DE,Delaware,13.6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,FL,Florida,232.9,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,GA,Georgia,136.1,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,HI,Hawaii,20.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,IA,Iowa,75,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,ID,Idaho,20,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,IL,Illinois,201.4,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,IN,Indiana,175.6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,KS,Kansas,60.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,KY,Kentucky,114.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,LA,Louisiana,194.8,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MA,Massachusetts,63.2,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MD,Maryland,56.7,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,ME,Maine,14.4,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MI,Michigan,158.7,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MN,Minnesota,90.6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MO,Missouri,116.6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MS,Mississippi,62.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,MT,Montana,32.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NC,North Carolina,122.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,ND,North Dakota,56.7,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NE,Nebraska,50.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NH,New Hampshire,13.9,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NJ,New Jersey,100.5,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NM,New Mexico,48.8,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NV,Nevada,41.7,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,NY,New York,168.2,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,OH,Ohio,196.1,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,OK,Oklahoma,91.1,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,OR,Oregon,41.2,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,PA,Pennsylvania,218.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,RI,Rhode Island,10.2,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,SC,South Carolina,69.1,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,SD,South Dakota,15.9,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,TN,Tennessee,91.9,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,TX,Texas,681.7,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,UT,Utah,61.4,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,VA,Virginia,106.4,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,VT,Vermont,6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,WA,Washington,84,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,WI,Wisconsin,94.6,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,WV,West Virginia,85.3,Million metric tons CO2
2019,FFTCE,Fossil fuel CO2 emissions for all sectors,WY,Wyoming,59,Million metric tons CO2
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AK,Alaska,170.3,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AL,Alabama,1240.4,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AR,Arkansas,426.2,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AZ,Arizona,787.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CA,California,2199.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CO,Colorado,448.9,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CT,Connecticut,517.9,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DC,District of Columbia,0,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DE,Delaware,74.7,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),FL,Florida,5020.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),GA,Georgia,1260.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),HI,Hawaii,0,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IA,Iowa,132.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ID,Idaho,128.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IL,Illinois,518.7,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IN,Indiana,606.3,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KS,Kansas,79.9,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KY,Kentucky,379.7,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),LA,Louisiana,952.3,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MA,Massachusetts,507.4,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MD,Maryland,312.9,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ME,Maine,42.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MI,Michigan,759.2,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MN,Minnesota,275.2,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MO,Missouri,172.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MS,Mississippi,1016.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MT,Montana,9,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NC,North Carolina,1120.6,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ND,North Dakota,48.6,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NE,Nebraska,38,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NH,New Hampshire,197.4,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NJ,New Jersey,845,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NM,New Mexico,134.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NV,Nevada,618.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NY,New York,1154.6,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OH,Ohio,939,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OK,Oklahoma,855.3,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OR,Oregon,334.3,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),PA,Pennsylvania,1634.2,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),RI,Rhode Island,170.6,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SC,South Carolina,596.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SD,South Dakota,25,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TN,Tennessee,338.4,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TX,Texas,4271.4,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),UT,Utah,215.6,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VA,Virginia,1351.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VT,Vermont,0,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WA,Washington,382.2,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WI,Wisconsin,414.1,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WV,West Virginia,38.5,Million dollars
2019,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WY,Wyoming,10.6,Million dollars
2019,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AK,Alaska,17.6,Million metric tons CO2
2019,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AL,Alabama,39.1,Million metric tons CO2
2019,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AR,Arkansas,19.4,Million metric tons CO2
